Country,Year,Population,LifeExp,GDP,Code,Region,Area,Coastline,Government
Libya,1962,1536196,53.85332,16919,LY,Africa,1759540,1770,islamic republic
Libya,1963,1592111,55.62628,22194,LY,Africa,1759540,1770,islamic republic
Libya,1964,1652294,57.31624,30463,LY,Africa,1759540,1770,islamic republic
Libya,1965,1717255,58.8962,37902,LY,Africa,1759540,1770,islamic republic
Libya,1966,1787080,60.36516,43467,LY,Africa,1759540,1770,islamic republic
Libya,1967,1861661,61.75312,47050,LY,Africa,1759540,1770,islamic republic
Libya,1968,1941056,63.08708,60948,LY,Africa,1759540,1770,islamic republic
Libya,1969,2025282,64.36804,66299,LY,Africa,1759540,1770,islamic republic
Libya,1970,2114264,65.6,67491,LY,Africa,1759540,1770,islamic republic
Libya,1971,2208125,66.3,61707,LY,Africa,1759540,1770,islamic republic
Libya,1972,2306668,67,52706,LY,Africa,1759540,1770,islamic republic
Libya,1973,2409101,67.5,50828,LY,Africa,1759540,1770,islamic republic
Libya,1974,2514373,68.1,41433,LY,Africa,1759540,1770,islamic republic
Libya,1975,2621730,68.6,42903,LY,Africa,1759540,1770,islamic republic
Libya,1976,2730373,69.1,51382,LY,Africa,1759540,1770,islamic republic
Libya,1977,2840378,69.5,55104,LY,Africa,1759540,1770,islamic republic
Libya,1978,2952877,70,56017,LY,Africa,1759540,1770,islamic republic
Libya,1979,3069540,70.4,61213,LY,Africa,1759540,1770,islamic republic
Libya,1980,3191304,70.7,59420,LY,Africa,1759540,1770,islamic republic
Libya,1981,3318560,70.9,45426,LY,Africa,1759540,1770,islamic republic
Libya,1982,3450078,71.2,44043,LY,Africa,1759540,1770,islamic republic
Libya,1983,3583183,71.4,40280,LY,Africa,1759540,1770,islamic republic
Libya,1984,3714264,71.7,35408,LY,Africa,1759540,1770,islamic republic
Libya,1985,3840635,71.9,35825,LY,Africa,1759540,1770,islamic republic
Libya,1986,3961363,72.1,30572,LY,Africa,1759540,1770,islamic republic
Libya,1987,4076888,71.6,25010,LY,Africa,1759540,1770,islamic republic
Libya,1988,4187631,72.5,23850,LY,Africa,1759540,1770,islamic republic
Libya,1989,4294547,72.7,24458,LY,Africa,1759540,1770,islamic republic
Libya,1990,4398419,73,26928,LY,Africa,1759540,1770,islamic republic
Libya,1991,4499210,73.3,30431,LY,Africa,1759540,1770,islamic republic
Libya,1992,4596811,73.6,28944,LY,Africa,1759540,1770,islamic republic
Libya,1993,4691934,73.9,27251,LY,Africa,1759540,1770,islamic republic
Libya,1994,4785488,74.2,27202,LY,Africa,1759540,1770,islamic republic
Libya,1995,4878202,74.4,23363,LY,Africa,1759540,1770,islamic republic
Libya,1996,4970391,74.2,23533,LY,Africa,1759540,1770,islamic republic
Libya,1997,5062160,74.7,22977,LY,Africa,1759540,1770,islamic republic
Libya,1998,5153764,74.7,22502,LY,Africa,1759540,1770,islamic republic
Libya,1999,5245414,74.6,22235,LY,Africa,1759540,1770,islamic republic
Libya,2000,5337264,74.6,22682,LY,Africa,1759540,1770,islamic republic
Libya,2001,5428303,74.7,21933,LY,Africa,1759540,1770,islamic republic
Libya,2002,5518341,74.7,21390,LY,Africa,1759540,1770,islamic republic
Libya,2003,5609166,74.8,23808,LY,Africa,1759540,1770,islamic republic
Libya,2004,5703224,74.9,24489,LY,Africa,1759540,1770,islamic republic
Libya,2005,5801543,75.1,26967,LY,Africa,1759540,1770,islamic republic
Libya,2006,5907149,75.2,28256,LY,Africa,1759540,1770,islamic republic
Libya,2007,6017794,75.2,29553,LY,Africa,1759540,1770,islamic republic
Libya,2008,6123022,75.3,29853,LY,Africa,1759540,1770,islamic republic
Libya,2009,6208680,75.5,29182,LY,Africa,1759540,1770,islamic republic
Libya,2010,6265697,75.6,30261,LY,Africa,1759540,1770,islamic republic
Libya,2011,6288652,67.7,11358,LY,Africa,1759540,1770,islamic republic
Libya,2012,6283403,75.3,23032,LY,Africa,1759540,1770,islamic republic
Libya,2013,6265987,75.6,19760,LY,Africa,1759540,1770,islamic republic
Libya,2014,6258984,75.9,14887,LY,Africa,1759540,1770,islamic republic
Libya,2015,6278438,76.2,17261,LY,Africa,1759540,1770,islamic republic
Libya,2016,6533091,77.97,16194,LY,Africa,1759540,1770,islamic republic
Lithuania,1900,1626629,41.7,2741,LT,Europe,65300,90,republic
Lithuania,1910,1783115,45.22,3096,LT,Europe,65300,90,republic
Lithuania,1920,1954935,43,2387,LT,Europe,65300,90,republic
Lithuania,1930,2142841,53.196,4159,LT,Europe,65300,90,republic
Lithuania,1940,2348809,51.168,5073,LT,Europe,65300,90,republic
Lithuania,1950,2567402,63.812,6786,LT,Europe,65300,90,republic
Lithuania,1951,2569877,64.1314,6707,LT,Europe,65300,90,republic
Lithuania,1952,2578522,64.7608,7025,LT,Europe,65300,90,republic
Lithuania,1953,2591999,65.3882,7213,LT,Europe,65300,90,republic
Lithuania,1954,2609264,66.0136,7444,LT,Europe,65300,90,republic
Lithuania,1955,2629571,66.636,7946,LT,Europe,65300,90,republic
Lithuania,1956,2652489,67.2534,8561,LT,Europe,65300,90,republic
Lithuania,1957,2677885,67.8648,8591,LT,Europe,65300,90,republic
Lithuania,1958,2705875,68.4622,9083,LT,Europe,65300,90,republic
Lithuania,1959,2736748,68.0076,8831,LT,Europe,65300,90,republic
Lithuania,1960,2770737,70.616,9503,LT,Europe,65300,90,republic
Lithuania,1961,2807763,70.8144,9879,LT,Europe,65300,90,republic
Lithuania,1962,2847221,69.7528,9989,LT,Europe,65300,90,republic
Lithuania,1963,2887887,70.9412,9623,LT,Europe,65300,90,republic
Lithuania,1964,2928182,72.3096,10728,LT,Europe,65300,90,republic
Lithuania,1965,2966947,72.068,11208,LT,Europe,65300,90,republic
Lithuania,1966,3003571,72.2364,11628,LT,Europe,65300,90,republic
Lithuania,1967,3038216,72.3148,12024,LT,Europe,65300,90,republic
Lithuania,1968,3071465,72.0132,12613,LT,Europe,65300,90,republic
Lithuania,1969,3104292,71.6316,12679,LT,Europe,65300,90,republic
Lithuania,1970,3137373,71.5,13539,LT,Europe,65300,90,republic
Lithuania,1971,3170887,71.7,13774,LT,Europe,65300,90,republic
Lithuania,1972,3204466,71.6,13725,LT,Europe,65300,90,republic
Lithuania,1973,3237597,71.5,14749,LT,Europe,65300,90,republic
Lithuania,1974,3269546,71.4,15047,LT,Europe,65300,90,republic
Lithuania,1975,3299819,71.3,14961,LT,Europe,65300,90,republic
Lithuania,1976,3328245,71.2,15533,LT,Europe,65300,90,republic
Lithuania,1977,3355098,71.1,15770,LT,Europe,65300,90,republic
Lithuania,1978,3380879,70.9,16039,LT,Europe,65300,90,republic
Lithuania,1979,3406311,70.9,15843,LT,Europe,65300,90,republic
Lithuania,1980,3431933,70.9,15747,LT,Europe,65300,90,republic
Lithuania,1981,3457365,70.7,15774,LT,Europe,65300,90,republic
Lithuania,1982,3482390,70.7,16042,LT,Europe,65300,90,republic
Lithuania,1983,3507839,70.6,16428,LT,Europe,65300,90,republic
Lithuania,1984,3534804,70.7,16497,LT,Europe,65300,90,republic
Lithuania,1985,3563741,71.2,16510,LT,Europe,65300,90,republic
Lithuania,1986,3595362,72.1,17052,LT,Europe,65300,90,republic
Lithuania,1987,3628532,72.4,17140,LT,Europe,65300,90,republic
Lithuania,1988,3659613,72.3,17378,LT,Europe,65300,90,republic
Lithuania,1989,3683711,72,17564,LT,Europe,65300,90,republic
Lithuania,1990,3697393,71.5,17041,LT,Europe,65300,90,republic
Lithuania,1991,3699352,70.7,16038,LT,Europe,65300,90,republic
Lithuania,1992,3690788,69.8,12629,LT,Europe,65300,90,republic
Lithuania,1993,3673906,69,10615,LT,Europe,65300,90,republic
Lithuania,1994,3652120,68.5,9599,LT,Europe,65300,90,republic
Lithuania,1995,3628079,68.9,10115,LT,Europe,65300,90,republic
Lithuania,1996,3602164,70,10606,LT,Europe,65300,90,republic
Lithuania,1997,3574014,71,11360,LT,Europe,65300,90,republic
Lithuania,1998,3544668,71.7,12200,LT,Europe,65300,90,republic
Lithuania,1999,3515218,72,12002,LT,Europe,65300,90,republic
Lithuania,2000,3486373,72,12484,LT,Europe,65300,90,republic
Lithuania,2001,3458923,71.9,13314,LT,Europe,65300,90,republic
Lithuania,2002,3432663,72,14268,LT,Europe,65300,90,republic
Lithuania,2003,3406030,72.1,15709,LT,Europe,65300,90,republic
Lithuania,2004,3376761,71.9,16913,LT,Europe,65300,90,republic
Lithuania,2005,3343268,71.5,18256,LT,Europe,65300,90,republic
Lithuania,2006,3305529,71.1,19923,LT,Europe,65300,90,republic
Lithuania,2007,3264304,71.2,22396,LT,Europe,65300,90,republic
Lithuania,2008,3219802,72,23223,LT,Europe,65300,90,republic
Lithuania,2009,3172436,73.1,20003,LT,Europe,65300,90,republic
Lithuania,2010,3122835,73.9,20758,LT,Europe,65300,90,republic
Lithuania,2011,3070593,74.5,22530,LT,Europe,65300,90,republic
Lithuania,2012,3016496,74.8,23711,LT,Europe,65300,90,republic
Lithuania,2013,2963810,75,24732,LT,Europe,65300,90,republic
Lithuania,2014,2916798,75.2,25708,LT,Europe,65300,90,republic
Lithuania,2015,2878405,75.4,26665,LT,Europe,65300,90,republic
Lithuania,2016,2995713,78.67,24545,LT,Europe,65300,90,republic
Luxembourg,1900,213965,47.47254545,3751,LU,Europe,2586,0,monarchy
Luxembourg,1910,228340,49.664,4221,LU,Europe,2586,0,monarchy
Luxembourg,1920,243705,54.6224,5731,LU,Europe,2586,0,monarchy
Luxembourg,1930,260091,56.9024,8519,LU,Europe,2586,0,monarchy
Luxembourg,1940,277578,62.1552,12656,LU,Europe,2586,0,monarchy
Luxembourg,1950,296001,65.56,18793,LU,Europe,2586,0,monarchy
Luxembourg,1951,297588,65.7424,17504,LU,Europe,2586,0,monarchy
Luxembourg,1952,299499,66.0938,18535,LU,Europe,2586,0,monarchy
Luxembourg,1953,301505,66.4352,19082,LU,Europe,2586,0,monarchy
Luxembourg,1954,303452,66.7686,18757,LU,Europe,2586,0,monarchy
Luxembourg,1955,305265,67.094,19501,LU,Europe,2586,0,monarchy
Luxembourg,1956,306943,67.4094,20392,LU,Europe,2586,0,monarchy
Luxembourg,1957,308562,67.7178,21516,LU,Europe,2586,0,monarchy
Luxembourg,1958,310260,68.0172,21591,LU,Europe,2586,0,monarchy
Luxembourg,1959,312216,68.3086,21558,LU,Europe,2586,0,monarchy
Luxembourg,1960,314586,69.486,22285,LU,Europe,2586,0,monarchy
Luxembourg,1961,317442,69.9964,23005,LU,Europe,2586,0,monarchy
Luxembourg,1962,320704,69.1068,23148,LU,Europe,2586,0,monarchy
Luxembourg,1963,324127,69.3372,23269,LU,Europe,2586,0,monarchy
Luxembourg,1964,327361,69.5276,25235,LU,Europe,2586,0,monarchy
Luxembourg,1965,330164,69.868,25359,LU,Europe,2586,0,monarchy
Luxembourg,1966,332421,69.7884,25371,LU,Europe,2586,0,monarchy
Luxembourg,1967,334231,70.1788,25163,LU,Europe,2586,0,monarchy
Luxembourg,1968,335831,70.7792,26273,LU,Europe,2586,0,monarchy
Luxembourg,1969,337565,70.3496,29081,LU,Europe,2586,0,monarchy
Luxembourg,1970,339673,70.1,29363,LU,Europe,2586,0,monarchy
Luxembourg,1971,342224,70.3,29877,LU,Europe,2586,0,monarchy
Luxembourg,1972,345108,70.5,31508,LU,Europe,2586,0,monarchy
Luxembourg,1973,348173,70.8,33777,LU,Europe,2586,0,monarchy
Luxembourg,1974,351190,71.1,34948,LU,Europe,2586,0,monarchy
Luxembourg,1975,353984,71.4,32351,LU,Europe,2586,0,monarchy
Luxembourg,1976,356563,71.7,32993,LU,Europe,2586,0,monarchy
Luxembourg,1977,358961,72.1,33506,LU,Europe,2586,0,monarchy
Luxembourg,1978,361078,72.4,34756,LU,Europe,2586,0,monarchy
Luxembourg,1979,362791,72.6,35697,LU,Europe,2586,0,monarchy
Luxembourg,1980,364044,72.7,35908,LU,Europe,2586,0,monarchy
Luxembourg,1981,364779,72.8,35680,LU,Europe,2586,0,monarchy
Luxembourg,1982,365098,73,36047,LU,Europe,2586,0,monarchy
Luxembourg,1983,365301,73.2,37142,LU,Europe,2586,0,monarchy
Luxembourg,1984,365795,73.5,39480,LU,Europe,2586,0,monarchy
Luxembourg,1985,366884,73.8,40621,LU,Europe,2586,0,monarchy
Luxembourg,1986,368662,74.1,44557,LU,Europe,2586,0,monarchy
Luxembourg,1987,371079,74.3,46150,LU,Europe,2586,0,monarchy
Luxembourg,1988,374117,74.6,50010,LU,Europe,2586,0,monarchy
Luxembourg,1989,377708,74.9,54556,LU,Europe,2586,0,monarchy
Luxembourg,1990,381787,75.1,56922,LU,Europe,2586,0,monarchy
Luxembourg,1991,386355,75.3,61019,LU,Europe,2586,0,monarchy
Luxembourg,1992,391400,75.6,61310,LU,Europe,2586,0,monarchy
Luxembourg,1993,396807,75.9,63033,LU,Europe,2586,0,monarchy
Luxembourg,1994,402431,76.2,64557,LU,Europe,2586,0,monarchy
Luxembourg,1995,408148,76.6,64568,LU,Europe,2586,0,monarchy
Luxembourg,1996,414000,76.9,64660,LU,Europe,2586,0,monarchy
Luxembourg,1997,419974,77.2,67646,LU,Europe,2586,0,monarchy
Luxembourg,1998,425830,77.5,71147,LU,Europe,2586,0,monarchy
Luxembourg,1999,431264,77.9,76102,LU,Europe,2586,0,monarchy
Luxembourg,2000,436107,78.2,81425,LU,Europe,2586,0,monarchy
Luxembourg,2001,440198,78.5,82071,LU,Europe,2586,0,monarchy
Luxembourg,2002,443729,78.8,83876,LU,Europe,2586,0,monarchy
Luxembourg,2003,447321,79.1,83849,LU,Europe,2586,0,monarchy
Luxembourg,2004,451826,79.4,86738,LU,Europe,2586,0,monarchy
Luxembourg,2005,457847,79.8,88944,LU,Europe,2586,0,monarchy
Luxembourg,2006,465546,80.1,91810,LU,Europe,2586,0,monarchy
Luxembourg,2007,474705,80.4,96245,LU,Europe,2586,0,monarchy
Luxembourg,2008,485079,80.7,95001,LU,Europe,2586,0,monarchy
Luxembourg,2009,496257,80.9,88284,LU,Europe,2586,0,monarchy
Luxembourg,2010,507889,81,91147,LU,Europe,2586,0,monarchy
Luxembourg,2011,519981,81.1,91469,LU,Europe,2586,0,monarchy
Luxembourg,2012,532479,81.1,89153,LU,Europe,2586,0,monarchy
Luxembourg,2013,544885,81.1,88850,LU,Europe,2586,0,monarchy
Luxembourg,2014,556573,81.1,88203,LU,Europe,2586,0,monarchy
Luxembourg,2015,567110,81.1,88314,LU,Europe,2586,0,monarchy
Luxembourg,2016,583068,83.87,83380,LU,Europe,2586,0,monarchy
Madagascar,1900,2894356,30.5,845,MG,Africa,587041,4828,republic
Madagascar,1910,3095828,30.5,887,MG,Africa,587041,4828,republic
Madagascar,1920,3312615,30.5,1033,MG,Africa,587041,4828,republic
Madagascar,1930,3546360,31.6858,1269,MG,Africa,587041,4828,republic
Madagascar,1940,3796599,32.8716,1559,MG,Africa,587041,4828,republic
Madagascar,1950,4083554,38.9064,1913,MG,Africa,587041,4828,republic
Madagascar,1951,4167827,39.26698,1956,MG,Africa,587041,4828,republic
Madagascar,1952,4256120,39.87056,1999,MG,Africa,587041,4828,republic
Madagascar,1953,4348239,40.47414,2041,MG,Africa,587041,4828,republic
Madagascar,1954,4444061,41.07872,2083,MG,Africa,587041,4828,republic
Madagascar,1955,4543542,41.6833,2126,MG,Africa,587041,4828,republic
Madagascar,1956,4646714,42.28888,2169,MG,Africa,587041,4828,republic
Madagascar,1957,4753685,42.89346,2211,MG,Africa,587041,4828,republic
Madagascar,1958,4864631,43.49904,2254,MG,Africa,587041,4828,republic
Madagascar,1959,4979779,44.10262,2295,MG,Africa,587041,4828,republic
Madagascar,1960,5099371,44.7052,2284,MG,Africa,587041,4828,republic
Madagascar,1961,5223621,45.30578,2288,MG,Africa,587041,4828,republic
Madagascar,1962,5352674,45.90436,2296,MG,Africa,587041,4828,republic
Madagascar,1963,5486593,46.49994,2230,MG,Africa,587041,4828,republic
Madagascar,1964,5625401,47.09352,2273,MG,Africa,587041,4828,republic
Madagascar,1965,5769219,47.6871,2218,MG,Africa,587041,4828,republic
Madagascar,1966,5918060,48.28268,2218,MG,Africa,587041,4828,republic
Madagascar,1967,6072270,48.88326,2293,MG,Africa,587041,4828,republic
Madagascar,1968,6232704,49.48784,2398,MG,Africa,587041,4828,republic
Madagascar,1969,6400454,50.09342,2436,MG,Africa,587041,4828,republic
Madagascar,1970,6576301,50.7,2509,MG,Africa,587041,4828,republic
Madagascar,1971,6760352,51.1,2551,MG,Africa,587041,4828,republic
Madagascar,1972,6952383,51.5,2463,MG,Africa,587041,4828,republic
Madagascar,1973,7152391,51.8,2346,MG,Africa,587041,4828,republic
Madagascar,1974,7360271,52,2339,MG,Africa,587041,4828,republic
Madagascar,1975,7575757,52.2,2314,MG,Africa,587041,4828,republic
Madagascar,1976,7799642,52.4,2187,MG,Africa,587041,4828,republic
Madagascar,1977,8031589,52.8,2184,MG,Africa,587041,4828,republic
Madagascar,1978,8268902,53.1,2074,MG,Africa,587041,4828,republic
Madagascar,1979,8507958,53.6,2218,MG,Africa,587041,4828,republic
Madagascar,1980,8746516,53.8,2177,MG,Africa,587041,4828,republic
Madagascar,1981,8983494,54,1936,MG,Africa,587041,4828,republic
Madagascar,1982,9220693,54.2,1850,MG,Africa,587041,4828,republic
Madagascar,1983,9462343,54.3,1814,MG,Africa,587041,4828,republic
Madagascar,1984,9714342,54.4,1700,MG,Africa,587041,4828,republic
Madagascar,1985,9981113,54.5,1691,MG,Africa,587041,4828,republic
Madagascar,1986,10264368,54.7,1657,MG,Africa,587041,4828,republic
Madagascar,1987,10563491,55,1646,MG,Africa,587041,4828,republic
Madagascar,1988,10877757,55.5,1626,MG,Africa,587041,4828,republic
Madagascar,1989,11205548,56,1645,MG,Africa,587041,4828,republic
Madagascar,1990,11545782,56.4,1661,MG,Africa,587041,4828,republic
Madagascar,1991,11898267,56.7,1510,MG,Africa,587041,4828,republic
Madagascar,1992,12263899,56.9,1482,MG,Africa,587041,4828,republic
Madagascar,1993,12643864,57.1,1468,MG,Africa,587041,4828,republic
Madagascar,1994,13039754,57.4,1422,MG,Africa,587041,4828,republic
Madagascar,1995,13452526,57.9,1402,MG,Africa,587041,4828,republic
Madagascar,1996,13882646,58.4,1388,MG,Africa,587041,4828,republic
Madagascar,1997,14329239,59,1394,MG,Africa,587041,4828,republic
Madagascar,1998,14790245,59.5,1404,MG,Africa,587041,4828,republic
Madagascar,1999,15262817,60,1424,MG,Africa,587041,4828,republic
Madagascar,2000,15744811,60.5,1446,MG,Africa,587041,4828,republic
Madagascar,2001,16235767,60.9,1487,MG,Africa,587041,4828,republic
Madagascar,2002,16736029,61.2,1259,MG,Africa,587041,4828,republic
Madagascar,2003,17245275,61.5,1342,MG,Africa,587041,4828,republic
Madagascar,2004,17763367,61.8,1371,MG,Africa,587041,4828,republic
Madagascar,2005,18290394,62.3,1393,MG,Africa,587041,4828,republic
Madagascar,2006,18826129,62.7,1421,MG,Africa,587041,4828,republic
Madagascar,2007,19371031,63.1,1468,MG,Africa,587041,4828,republic
Madagascar,2008,19926798,63.4,1528,MG,Africa,587041,4828,republic
Madagascar,2009,20495706,63.6,1426,MG,Africa,587041,4828,republic
Madagascar,2010,21079532,63.8,1390,MG,Africa,587041,4828,republic
Madagascar,2011,21678867,63.9,1372,MG,Africa,587041,4828,republic
Madagascar,2012,22293720,64.1,1374,MG,Africa,587041,4828,republic
Madagascar,2013,22924557,64.3,1369,MG,Africa,587041,4828,republic
Madagascar,2014,23571713,64.5,1371,MG,Africa,587041,4828,republic
Madagascar,2015,24235390,64.7,1400,MG,Africa,587041,4828,republic
Madagascar,2016,25332383,66.71,1325,MG,Africa,587041,4828,republic
Malawi,1900,780171,30.3,355,MW,Africa,118484,0,republic
Malawi,1910,979129,30.3,356,MW,Africa,118484,0,republic
Malawi,1920,1226438,30.3,356,MW,Africa,118484,0,republic
Malawi,1930,1601481,30.452,356,MW,Africa,118484,0,republic
Malawi,1940,1957205,30.604,355,MW,Africa,118484,0,republic
Malawi,1950,2953871,36.48,355,MW,Africa,118484,0,republic
Malawi,1951,3008074,36.5622,363,MW,Africa,118484,0,republic
Malawi,1952,3065030,36.7184,371,MW,Africa,118484,0,republic
Malawi,1953,3124731,36.8916,380,MW,Africa,118484,0,republic
Malawi,1954,3187172,37.0798,388,MW,Africa,118484,0,republic
Malawi,1955,3252341,37.284,387,MW,Africa,118484,0,republic
Malawi,1956,3320222,37.5022,410,MW,Africa,118484,0,republic
Malawi,1957,3390798,37.7334,418,MW,Africa,118484,0,republic
Malawi,1958,3464050,37.9736,424,MW,Africa,118484,0,republic
Malawi,1959,3539975,38.2198,429,MW,Africa,118484,0,republic
Malawi,1960,3618604,38.465,430,MW,Africa,118484,0,republic
Malawi,1961,3700032,38.7042,441,MW,Africa,118484,0,republic
Malawi,1962,3784444,38.9344,429,MW,Africa,118484,0,republic
Malawi,1963,3872124,39.1576,411,MW,Africa,118484,0,republic
Malawi,1964,3963424,39.3788,391,MW,Africa,118484,0,republic
Malawi,1965,4058680,39.612,433,MW,Africa,118484,0,republic
Malawi,1966,4158132,39.8782,464,MW,Africa,118484,0,republic
Malawi,1967,4262013,40.1894,496,MW,Africa,118484,0,republic
Malawi,1968,4370664,40.5506,477,MW,Africa,118484,0,republic
Malawi,1969,4484456,40.9588,494,MW,Africa,118484,0,republic
Malawi,1970,4603739,41.4,489,MW,Africa,118484,0,republic
Malawi,1971,4728693,42.1,545,MW,Africa,118484,0,republic
Malawi,1972,4859569,43,585,MW,Africa,118484,0,republic
Malawi,1973,4996861,43.9,616,MW,Africa,118484,0,republic
Malawi,1974,5141138,44.8,639,MW,Africa,118484,0,republic
Malawi,1975,5292816,45.7,643,MW,Africa,118484,0,republic
Malawi,1976,5454839,46.5,649,MW,Africa,118484,0,republic
Malawi,1977,5627788,47.3,662,MW,Africa,118484,0,republic
Malawi,1978,5807170,48.3,703,MW,Africa,118484,0,republic
Malawi,1979,5986639,49.2,714,MW,Africa,118484,0,republic
Malawi,1980,6163225,49.9,698,MW,Africa,118484,0,republic
Malawi,1981,6327344,50.4,606,MW,Africa,118484,0,republic
Malawi,1982,6483571,50.7,600,MW,Africa,118484,0,republic
Malawi,1983,6659453,50.9,609,MW,Africa,118484,0,republic
Malawi,1984,6892527,50.9,612,MW,Africa,118484,0,republic
Malawi,1985,7205635,50.8,614,MW,Africa,118484,0,republic
Malawi,1986,7617137,50.6,594,MW,Africa,118484,0,republic
Malawi,1987,8108484,50.3,554,MW,Africa,118484,0,republic
Malawi,1988,8620942,50.1,540,MW,Africa,118484,0,republic
Malawi,1989,9073088,49.8,535,MW,Africa,118484,0,republic
Malawi,1990,9408998,49.5,540,MW,Africa,118484,0,republic
Malawi,1991,9604199,49.1,575,MW,Africa,118484,0,republic
Malawi,1992,9682918,48.7,527,MW,Africa,118484,0,republic
Malawi,1993,9697635,48.3,576,MW,Africa,118484,0,republic
Malawi,1994,9725612,47.8,514,MW,Africa,118484,0,republic
Malawi,1995,9822812,47.3,593,MW,Africa,118484,0,republic
Malawi,1996,10006767,46.9,625,MW,Africa,118484,0,republic
Malawi,1997,10260421,46.5,633,MW,Africa,118484,0,republic
Malawi,1998,10563554,46.2,639,MW,Africa,118484,0,republic
Malawi,1999,10882543,46.2,640,MW,Africa,118484,0,republic
Malawi,2000,11193230,46.3,632,MW,Africa,118484,0,republic
Malawi,2001,11491824,46.6,585,MW,Africa,118484,0,republic
Malawi,2002,11788731,47,580,MW,Africa,118484,0,republic
Malawi,2003,12090476,47.4,596,MW,Africa,118484,0,republic
Malawi,2004,12407618,47.8,609,MW,Africa,118484,0,republic
Malawi,2005,12747846,48.4,609,MW,Africa,118484,0,republic
Malawi,2006,13112383,49.3,604,MW,Africa,118484,0,republic
Malawi,2007,13498377,50.3,641,MW,Africa,118484,0,republic
Malawi,2008,13904671,51.4,674,MW,Africa,118484,0,republic
Malawi,2009,14329056,52.6,713,MW,Africa,118484,0,republic
Malawi,2010,14769824,53.8,737,MW,Africa,118484,0,republic
Malawi,2011,15226813,54.8,747,MW,Africa,118484,0,republic
Malawi,2012,15700436,55.9,740,MW,Africa,118484,0,republic
Malawi,2013,16190126,57.3,757,MW,Africa,118484,0,republic
Malawi,2014,16695253,58.74,778,MW,Africa,118484,0,republic
Malawi,2015,17215232,60.22,799,MW,Africa,118484,0,republic
Malawi,2016,17322903,61.55,724,MW,Africa,118484,0,republic
Malaysia,1900,2204405,30.6,1278,MY,Asia,329847,4675,monarchy
Malaysia,1910,2875649,30.6,1340,MY,Asia,329847,4675,monarchy
Malaysia,1920,3525501,30.6,1902,MY,Asia,329847,4675,monarchy
Malaysia,1930,4389308,30.8508,2908,MY,Asia,329847,4675,monarchy
Malaysia,1940,5404596,42.5446,2344,MY,Asia,329847,4675,monarchy
Malaysia,1950,6109907,54.2384,2933,MY,Asia,329847,4675,monarchy
Malaysia,1951,6261916,54.59348,2715,MY,Asia,329847,4675,monarchy
Malaysia,1952,6433161,55.27456,2780,MY,Asia,329847,4675,monarchy
Malaysia,1953,6618274,55.94964,2726,MY,Asia,329847,4675,monarchy
Malaysia,1954,6813378,56.61772,2827,MY,Asia,329847,4675,monarchy
Malaysia,1955,7016097,57.2798,2776,MY,Asia,329847,4675,monarchy
Malaysia,1956,7225624,57.93488,2868,MY,Asia,329847,4675,monarchy
Malaysia,1957,7442649,58.58196,2776,MY,Asia,329847,4675,monarchy
Malaysia,1958,7669106,59.22204,2702,MY,Asia,329847,4675,monarchy
Malaysia,1959,7907762,59.85112,2811,MY,Asia,329847,4675,monarchy
Malaysia,1960,8160975,60.4682,2937,MY,Asia,329847,4675,monarchy
Malaysia,1961,8429369,61.07128,3061,MY,Asia,329847,4675,monarchy
Malaysia,1962,8710678,61.65836,3152,MY,Asia,329847,4675,monarchy
Malaysia,1963,8999247,62.22544,3220,MY,Asia,329847,4675,monarchy
Malaysia,1964,9287442,62.77452,3338,MY,Asia,329847,4675,monarchy
Malaysia,1965,9569784,63.3036,3491,MY,Asia,329847,4675,monarchy
Malaysia,1966,9844116,63.81368,3578,MY,Asia,329847,4675,monarchy
Malaysia,1967,10111920,64.30676,3552,MY,Asia,329847,4675,monarchy
Malaysia,1968,10375877,64.78484,3774,MY,Asia,329847,4675,monarchy
Malaysia,1969,10640347,65.24892,3902,MY,Asia,329847,4675,monarchy
Malaysia,1970,10908634,65.7,4051,MY,Asia,329847,4675,monarchy
Malaysia,1971,11182078,66.2,4252,MY,Asia,329847,4675,monarchy
Malaysia,1972,11460080,66.7,4468,MY,Asia,329847,4675,monarchy
Malaysia,1973,11741849,67,5000,MY,Asia,329847,4675,monarchy
Malaysia,1974,12025930,67.2,5255,MY,Asia,329847,4675,monarchy
Malaysia,1975,12311782,67.5,5182,MY,Asia,329847,4675,monarchy
Malaysia,1976,12599655,67.7,5699,MY,Asia,329847,4675,monarchy
Malaysia,1977,12891715,67.7,6028,MY,Asia,329847,4675,monarchy
Malaysia,1978,13191699,68.4,6414,MY,Asia,329847,4675,monarchy
Malaysia,1979,13504433,68.8,6785,MY,Asia,329847,4675,monarchy
Malaysia,1980,13833739,69.1,7183,MY,Asia,329847,4675,monarchy
Malaysia,1981,14180093,69.5,7517,MY,Asia,329847,4675,monarchy
Malaysia,1982,14543585,69.9,7779,MY,Asia,329847,4675,monarchy
Malaysia,1983,14926976,70.2,8065,MY,Asia,329847,4675,monarchy
Malaysia,1984,15333369,70.3,8488,MY,Asia,329847,4675,monarchy
Malaysia,1985,15764340,70.5,8198,MY,Asia,329847,4675,monarchy
Malaysia,1986,16221767,70.9,8101,MY,Asia,329847,4675,monarchy
Malaysia,1987,16703500,71.3,8333,MY,Asia,329847,4675,monarchy
